id,dark_minimal_techno,psytrance,progressive_house,dubstep
6MHQqZMDxvruItuMi2IeaD,0,1,0,0
4obLSCuV2l9aLOPEWqv7sr,0,1,0,0
2Mr8AQ5Hwdb0ZQAiiDqBlY,0,1,0,0
1Je6MzJZkKZtwv4jWVvUuc,0,1,0,0
0SGE2xVYlmzXsiJhAAQJSv,0,1,0,0
1qYctPZE4i9v07YqwhdFnq,0,1,0,0
75TrafX8ge9mF0qucHVkAb,0,1,0,0
2Ir41P9EmLtG6SdG8NEEGU,0,1,0,0
1L3CTdm3pqARlqmFoML9Kd,0,1,0,0
0HoTh0i6ocio5pAwsi0sdK,0,1,0,0
6iBxZNFuOOiWvAEeNMohBp,0,1,0,0
0bxt26rRTGJDqAm4Roa8Ma,0,1,0,0
1kvhfeB9Sg8DMhbLu6TbUA,0,1,0,0
7HHPdHJFw4eZuHuyW99mqx,0,1,0,0
5Etz6ajbQuO6znbAgMXnaI,0,1,0,0
4AMshtmkJpxEwVdGdcl5Gv,0,1,0,0
3Z9Fcg6krlC8t2ZEuAwLbJ,0,1,0,0
7aHgGhJcbBLVViRXpWVz0M,0,1,0,0
0t508r5Km7yMFfGXwzW4zX,0,1,0,0
5CLgSG8vOgGdvDLk626PlF,0,1,0,0
0YXbeTKUjydfoKSgBmUA5D,0,1,0,0
45QzTJcrfVeV90srTtgUnT,0,1,0,0
2ocTM4JMA9BENLoJUmRrIg,0,1,0,0
7L54YguHVHxM8vBL4JIhsH,0,1,0,0
75eav0ij0jJkIQHvS6xFVT,0,1,0,0
1fcH6BixBJwbwFK3XtJr7q,0,1,0,0
6fhh7raYaiI7s9hfNBpNB7,0,1,0,0
6BJd3GzivXB7laiKxhi9gT,0,1,0,0
3XMlp7xN7Cj3v3Xb1Uvt4y,0,1,0,0
6maFqJzN0HkAlRP0n5Y1FT,0,1,0,0
4kVWYmKRWT7QP2czixDQuK,0,1,0,0
1a6HhcKMON1R3a0gq69eib,0,1,0,0
2zRjJC6HaEzUCJRyF8gD10,0,1,0,0
2ogxD3A4gCJcKJpavlKY3P,0,1,0,0
6pIRzt28Zeb6DINsgNJt3Q,0,1,0,0
7miMk5pgJrQY1ONMTYqLfI,0,1,0,0
2EGYelaopDioc8S8riMJxe,0,1,0,0
0lYykTD4we1JCW9J5ip22q,0,1,0,0
796C3SZLzMGI1U7Rkc0AAk,0,1,0,0
0mRhUdfApzeB9oHtMcG2LJ,0,1,0,0
5R6f8BMBHzwuMaD4LwAWEj,0,1,0,0
2qAYprMc4ICFmrFvDN0MRF,0,1,0,0
2oYRk1daPgPuda12I6Y7zh,0,1,0,0
7qjyTzrGeEOuhNUzg9lxgp,0,1,0,0
4Ly7iNmfH0ktsGl5apu4UG,0,1,0,0
4MsDzFZ3JNCVDRKCVsnyh7,0,1,0,0
1Q1hiDvJEEan3BgSnDY78g,0,1,0,0
7wqeVDcHMAce5uL5PPWGHb,0,1,0,0
23shOfobNGui7MsbhdPOCM,0,1,0,0
6JvajBzjrt6VOpeV4YblII,0,1,0,0
2YojCULsNEEyEknrVemzIR,0,1,0,0
6l2XGEchldRyBgTGKzN68x,0,1,0,0
593AhZEXQoTebRDhLYB08m,0,1,0,0
7KH8ATUBnRbmoyrtWoN2qg,0,1,0,0
0lm9zLhxXVbO6wN316I84r,0,1,0,0
5MigTyWUDDlIAqoGqGToem,0,1,0,0
6fgq4UWFGyC9X6WjD5a5CA,0,1,0,0
7HvoASiQ8U1oFVQQOyfYeS,0,1,0,0
3gsArKhkdW9SMQDfAzc8MT,0,1,0,0
7wd3hk6OloqWDtjccM68ZU,0,1,0,0
6hnje5ITAWy9egMtZTFu5i,0,1,0,0
74Gqlq13TS5iwHj0Jb34Kq,0,1,0,0
4RVDUrXUlPD1XRJzXMtkGZ,0,1,0,0
5jDgk58aauVNP5diSsKR1Y,0,1,0,0
5B94fDU45jLlmnnFawk8FE,0,1,0,0
1Kn0u0VHBE16134ZAUnbeL,0,1,0,0
4Ysb8Heogga21vlXW3Ijrv,0,1,0,0
3fCNzBtBDob5CFC3zyUUHv,0,1,0,0
1BNl5rJsiK0d9uVfOI8zmz,0,1,0,0
4VQGDcUYtzbiqQqYU2MHyH,0,1,0,0
23TyfvAKpgiMvvs1IBdx4B,0,1,0,0
3lgF2eGbFMeCE97kRYQw6t,0,1,0,0
45MImeibAl7WGbunQS8zVH,0,1,0,0
31ZFaB7kStdjr9EUfEmVhP,0,1,0,0
0xlFTYejINdgE05wiqXLty,0,1,0,0
4qN4TSnHCcg74Srq861O1z,0,1,0,0
1VMjHsZT6ifQCr9tvIKS2T,0,1,0,0
7KcwIPisHlugcm104ZCTkf,0,1,0,0
4a1sSKOmelRLnUgOj8MCtd,0,1,0,0
7vjVMSsZAeImcvAAfpPonB,0,1,0,0
0KK8EmyjmG1lDP0EGT2TVj,0,1,0,0
7AyaJCanbpuoosgRPXAig4,0,1,0,0
6ip8YZrZkhYVx99jzuubvo,0,1,0,0
6rvh2ZFfDTF2y2axGw0wMm,0,1,0,0
5Rw0DWiy7ZQgqQk9djbxeT,0,1,0,0
48RPSoYQexq6A4jf3JM6su,0,1,0,0
5dPor8DAaF6BVtxVqQLnHH,0,1,0,0
5JF30Xe7EfWKnvTqRdzVmm,0,1,0,0
2TyAbGhHSBlCxzFoO8v6uN,0,1,0,0
2et8iHdlq1B3Ebj5vivFKo,0,1,0,0
290nmHskg8GjGImzNVnwLe,0,1,0,0
7I662Q11Uk4rN9CJiDVQM1,0,1,0,0
2K2eaVYdt21WXVT4VPquzz,0,1,0,0
20GEDVxrz0ZcuKVwJA9IcF,0,1,0,0
2uAVOyP0D1SFcHWoDdYGUb,0,1,0,0
1ynVvFtXqUKAerOLrUhUpc,0,1,0,0
26RShawczSqg9yoP8QJ663,0,1,0,0
6SwO4TOl9nVt0cHTjTMp1N,0,1,0,0
5Hm4RCjueWQn0BraZIxpLz,0,1,0,0
4zu80BbjG3Qm10xf7Qduey,0,1,0,0
7JGTgOqiIYoNOwJpllF6zj,0,1,0,0
13bvU8Gl7vR7gHtUby3Tk5,0,1,0,0
7ohvzXn0MDWPlOyi6enLOy,0,1,0,0
1o1G5sW3G11gRZOQ5EQQk7,0,1,0,0
1mNUQMvNhVbHiXxFwq0pBC,0,1,0,0
3b1WijzIfICMWFd2tLX4Nh,0,1,0,0
3wzoFX6SADPIBIt3UVZu9q,0,1,0,0
3AqNTr2T6JIl6XVDGQgBcB,0,1,0,0
56m5bnnhfyhygjzVorILQe,0,1,0,0
1ZG3TdJlazNzpFZaGgGlEf,0,1,0,0
61XT8G3gw2xZMZZjSMjg9N,0,1,0,0
6XUgIGsJNcKAIcucS4JLUh,0,1,0,0
6tt5TqLnvUcsV0p59EGtiv,0,1,0,0
1wg7GZrEOAnU99NgikrhZa,0,1,0,0
29fF6ohNOqqAGwFIPEnBfg,0,1,0,0
4IgFY8E18Mdfbqe9954B7T,0,1,0,0
5gnTo1WWotYbVKrXGEtyXb,0,1,0,0
7hFpo4HqFl2eXSPBIr2VpD,0,1,0,0
2gfSQw8rIfw4K0LVA9QH6s,0,1,0,0
53OZtOPPKUqMDk5ykrON4V,0,1,0,0
4UcK4BAgfDGHwCRIl6fEat,0,1,0,0
6bfJZ5SlGFLwVB88mkXdgl,0,1,0,0
1VQpDIabbH2tWKDNK3yanz,0,1,0,0
0j5Xm4QBNGhbv1zVcKGkoj,0,1,0,0
3GqQpi494W5JP2ggm3w36Y,0,1,0,0
7jqF2hehOR8rRoDFLZc1ag,0,1,0,0
1hezj5dff8mjIv4oWRxVv1,0,1,0,0
7D5Wp44IJj6uDoIqZqbfKQ,0,1,0,0
1RZVxPYAhoBz36OQIZXFMq,0,1,0,0
4tgAxlrL9yPiBCygXshkRj,0,1,0,0
77xIyo4xZcXOBkVNJRQsZV,0,1,0,0
4f2U7KasT2vkWT2vaVZcI8,0,1,0,0
0y2x7fVURoRamD6u0Ql1lt,0,1,0,0
1vkRFQzTm2QeI0Nl5IspRB,0,1,0,0
6eFqXBJpVzVjCz6BOS5Ky7,0,1,0,0
1hrpknPOeuhEfmeVQFKcIW,0,1,0,0
0sgZNz0bhTBaV56nMPfxDV,0,1,0,0
4TLVReV7qDpybfygdlYaK8,0,1,0,0
1fQFxyBgiaF2NvuoEwqRVL,0,1,0,0
1DEtU9qZvdogY4W8Kni8uB,0,1,0,0
3GLzBeOg448s8cXaMmGrzR,0,1,0,0
70KBHOojR9oaZgzaLgO7tg,0,1,0,0
1vHPidGnUqwfhwLukbCiiF,0,1,0,0
5ncaygM9eqMVAQEvrBWjhN,0,1,0,0
4rBPzdq5R6fYv2FtbfGnzt,0,1,0,0
5lyR54APffbT9NO9aIUkxy,0,1,0,0
1GrGqyLAQud5OfuaZmUt0p,0,1,0,0
2GZo8lvuWQfdoviKVg87DN,0,1,0,0
35wCkQEpBk33ykCep65UTn,0,1,0,0
41vBbdUy8RP989WbQAWjAt,0,1,0,0
5B2q2Ze3aF4chb1f74dMGx,0,1,0,0
2HYYqbmpPBF5sNRkgAB8rY,0,1,0,0
0fNpi49obKnlAuXwSveUH6,0,1,0,0
4HcWlGxbUfPVDzfVzofKzo,0,1,0,0
5qPUg0HlHtkIVL7aCHaRjq,0,1,0,0
5iBC6bfYiQg8GGK52weLgs,0,1,0,0
3XlFXkTfFY9DNRwoKay4tu,0,1,0,0
1OW3s6js6PoynY9e10pOoG,0,1,0,0
0Fxqb0VrjN9iBZwatY4xZV,0,1,0,0
7AC3AeTtliKD7YcmLKlWLH,0,1,0,0
1O2zxBxt83wKWs0Zt6MWmg,0,1,0,0
37or3Q52zgGxtUSdFV0uf0,0,1,0,0
40j8IBJFssftlVqdI6Xd4O,0,1,0,0
3wClLU0uJvsBIJEN7an5cJ,0,1,0,0
36AeBVkuQ1EmkuV0mqWURi,0,1,0,0
4Ck2lK1tBXtMy0UW4q306s,0,1,0,0
5846AUj35hPU9jlV5ChwTH,0,1,0,0
44VcHEDFtRwPsz1BASdf0B,0,1,0,0
6AvaRxzvppjXviS91h2adR,0,1,0,0
1CNK190yBU1p7Ilptx6Hem,0,1,0,0
5sxFaCClhV8cDlGWYOqmL2,0,1,0,0
4p6VIcO7KXAWuH3OKsLlOF,0,1,0,0
1OKvkrwflbXEHJsYBgfgUe,0,1,0,0
6OYZTwQeLIhi26zVfjLFHf,0,1,0,0
2ziUKSGPs9h8txlXuZEwjU,0,1,0,0
1yrRrnCtqG2ICItTVMdXoB,0,1,0,0
13TK4dhZUyyp3kBGDDUJsj,0,1,0,0
2r8yfIxyPEDmjf8EXxw0Zp,0,1,0,0
6p0jUxP48OcA8YGR2SPuhh,0,1,0,0
6qTN0KCfsOt4pVgQnnMaJD,0,1,0,0
7CdCVEO4mr099MFWpJubvX,0,1,0,0
36qTHENmSv30Wt40CFFVEr,0,1,0,0
5DO74F9ycylohDgrkBLSaR,0,1,0,0
0pTbO2BdHlLL9en9LVR9sP,0,1,0,0
0PcsBv6tjitV2u6lFGV40Q,0,1,0,0
263NCA6spsY7T3AccK7rqk,0,1,0,0
1UOFAk9Qf7LL2quRiIdzmf,0,1,0,0
5nSq6pMGpU6IiXm274FBY4,0,1,0,0
7aEsunFJ2rvBZVsiQtvFEZ,0,1,0,0
293NwwB7zzfuqPzfWYnWSd,0,1,0,0
3wcOx6qVLVNbJwTZRZvFIW,0,1,0,0
36NGlGaQ52Wm5A4eIAOZQQ,0,1,0,0
6XVBhly8vvkEUmv0FEBBKm,0,1,0,0
1QQSSpzQ2jJh9ZnRVLrOAO,0,1,0,0
5tH6j9xZ0l1uHR8weHhjC1,0,1,0,0
0zffvrkSfiwvt6vCkWs023,0,1,0,0
5fvtVlRrnuTRDNIjkGrMsz,0,1,0,0
6lshw0KCUy1ALuQENrJMPg,0,1,0,0
3sMMf83ApIGfpR4Q09gRNL,0,1,0,0
1MVAez1Z3urVha2cbei1Lp,0,1,0,0
6BiNE9gx70Znw9itpYKeGb,0,1,0,0
5HtrNkYJ2ANgcktzXnvOkl,0,1,0,0
301RKo8HI3xWRDy7v1zyU8,0,1,0,0
5WFBvcRO0p4NeCB1BcO737,0,1,0,0
3FScHFzulQiXiTtPieT0G3,0,1,0,0
5uvmNLRQYe2KBY8dpugV8I,0,1,0,0
2wPApF7JnXvaP0FM4cJR7Z,0,1,0,0
0ZTkxqSXfeRUBwR4aKN0ND,0,1,0,0
3PCSkpIn5h3FC8bUHwaitT,0,1,0,0
6fao27Fk8X07r4nhygvFcN,0,1,0,0
45CYJpKDmPMCaBTjt2UNKt,0,1,0,0
78HJh9F7FxIws1d5365nzS,0,1,0,0
0Crk5hSRLVDy9M5NKSRcUz,0,1,0,0
1ISHM5P7ZSrgOZDRmfGrMm,0,1,0,0
5VdeHNvlwjGAYO2sLE2jUW,0,1,0,0
3e63h0Jlo7W2qpmKLp0upd,0,1,0,0
3NJ0aO2k9hS5ZokQJkr9HG,0,1,0,0
3yzeCR0rKfvGQgnI7p6C4K,0,1,0,0
5hiw6BAOxUmgmAJIkRK50E,0,1,0,0
0HVQTo65AUN2h8w3lgRRIi,0,1,0,0
5U3bpjd9EFuN8anjPjkS2R,0,1,0,0
4UvK65I6I2OUKVgO3iyErL,0,1,0,0
3RRpOJ7jmw5fXYlVR0fIRc,0,1,0,0
3EdUGgotxJuyMHhntX8r3v,0,1,0,0
7KkVeziY29jeLBt82VZ0NP,0,1,0,0
7nzxL1vRHwePmrCGRywV5M,0,1,0,0
5mWYHBHi4gWECxBnFwKC9Y,0,1,0,0
12dSNIeFHq5QFuR9RePH36,0,1,0,0
1u7Lz5kWzkt8Quhjs3lULs,0,1,0,0
3tBkePtkZpEEmiD3vUBP50,0,1,0,0
4nHCcTvHHvR78eCdbf6yLs,0,1,0,0
3aBcQ1isEzzhtPqj8RFao6,0,1,0,0
42tOt1mAyWXk9zj9dgQWFe,0,1,0,0
20RbkmnRQeZ7LkrPU2jtvX,0,1,0,0
3d3sC8Yj51skuPIJC7WAj8,0,1,0,0
0x7BtoCOiRDo4NOO6WQMdL,0,1,0,0
5018qrRLyDvPbdDP0B6eBZ,0,1,0,0
3vkCXVaVSj8Zzk30seprQr,0,1,0,0
36V3RhnqaGvEJYK8U33uHf,0,1,0,0
0yBYmNE0tXmuVMRqsbBQTk,0,1,0,0
27PEm1oc0rdDguPlmWkC0g,0,1,0,0
3ZkIF2DY09AJSbAJe1HPKr,0,1,0,0
2x0tlazLDidoerH6AJQVVB,0,1,0,0
4ANSt6zZvUDgnebtc7Uk7A,0,1,0,0
0bin6AdZITN6zG24FheOv7,0,1,0,0
4se4OV7oIddUQRPbR84b0R,0,1,0,0
5LykfLjRM5564XIJSwhXXO,0,1,0,0
3oi9taLl42JCAIMEyDFMQG,0,1,0,0
4TzcbBtCMTdi3eu6kTPnUe,0,1,0,0
18clM9VXZK38MYJ6ugG5ve,0,1,0,0
27BZjDvEhBKmhYDMb3IufU,0,1,0,0
42WsDNpGSKf0mow97d5Kr5,0,1,0,0
7Lz0WPY2GRtlNzpUCtmUx0,0,1,0,0
0fs9iACZF1v4TwrmK0dCnm,0,1,0,0
5d3XjkfqjcrhjmTOHsp2pX,0,1,0,0
2jIIgSaOkRdZB44KqVadsK,0,1,0,0
1NblJ1wlstBR4MQ4LBnx80,0,1,0,0
6lNgp8Y0tKKqNwBFyssr1l,0,1,0,0
4XSoGfoQt2YOs8nPtA1tqX,0,1,0,0
6gocThjYKavjPMy0LEqI3R,0,1,0,0
4DO6i8kApkgSuSlLCoK8TT,0,1,0,0
5EiY49hyaoXogyzyOpSLj9,0,1,0,0
03iTNysmVggRKikFHywJzx,0,1,0,0
5ZgLlQXpqB5bB6nB3YxlwZ,0,1,0,0
5GjnGUa90qq4ZZALLSmLQz,0,1,0,0
0ohVxsNWVbbALVFwWtt6a3,0,1,0,0
3RddyrI8mmInkKVoEsmri9,0,1,0,0
7dl2Zr4fWAcru7XEzfUAUm,0,1,0,0
226LoiJ0LLCKESQQt36Naz,0,1,0,0
6ZYHOs9ABj3IayOhZJB7b9,0,1,0,0
5XaXFYXzxolEhMI4b2BBBq,0,1,0,0
2065XpXhedULe3nhaHuXAl,0,1,0,0
2YUsdCfkQoYyVpKWJ2MV9k,0,1,0,0
2Y8zYmKp49oM8K4KzrCi5v,0,1,0,0
73SQELq9su2KYNgoam8JmN,0,1,0,0
0zpLT4sKuzh16cv2sDjAuI,0,1,0,0
29FbWE45ETBzDl5mWAmef4,0,1,0,0
6XLwZAVmLG5CtXyjmTgBdN,0,1,0,0
3CdI1UoaWAbJVfMPzehzgV,0,1,0,0
1fH3YiILpWLogj1HpTjm2Q,0,1,0,0
5IwqwCBiVej12AwP2nyDhp,0,1,0,0
3st4G87ITfeaKb0otmwsAP,0,1,0,0
3EMLjX2YxbuviFUPrQG8ek,0,1,0,0
4XPfHZUzjseQrxArqumORW,0,1,0,0
2cssLngOLegICh6GoLfwxO,0,1,0,0
3OBAH4R1U5W5XXjYWA4wfk,0,1,0,0
70nWg21jU2onSfkHLijmi0,0,1,0,0
13uYM2p9Ww9EPlsBb4uRiU,0,1,0,0
6nCuTjdduprymtTmkgLw1y,0,1,0,0
6zxNBa5DWxipOExjfh6di0,0,1,0,0
5zLdDJPBi3hUTJUFIrU7Vk,0,1,0,0
1PAWpmWCqhK7BHFZ3Vd1Z6,0,1,0,0
5kuZLPBH4JgoI3ATSeEYdH,0,1,0,0
2b7BSMikbdg3g5uGApDR5O,0,1,0,0
5TFxpjFpd8z2kF2i05QtMh,0,1,0,0
4rtJDw0xolBEcwPCHSsvyl,0,1,0,0
6K53IMT61hljkoqNfBa4Ud,0,1,0,0
5z9eMU8NR9yhefE0xJXFPR,0,1,0,0
01sxm4Kol06DGZSGryOBD9,0,1,0,0
3gs6379N6WTffMsIC3B14n,0,1,0,0
6CQHM6efbGSJXW90RJ3XvG,0,1,0,0
62Attle6HhJRSNJwPo4T7s,0,1,0,0
2ptsvL1fng7h91llnpORxf,0,1,0,0
18fO3lI2q2CwkBrhMvnAa3,0,1,0,0
5efujyjeU37mb8aiHFJ32X,0,1,0,0
3UTOKn4EX7nji1RMEYZhiq,0,1,0,0
3Q6dxeCtHMnQdjxXzZDLPP,0,1,0,0
7utRHA7CWXm9BYPWqA5FKC,0,1,0,0
2qB6NBrHVkju9HoPyMOrIH,0,1,0,0
2Wxij3HXpNh5zHFV5mSQSX,0,1,0,0
5O5k9w47yROZJErI98wJv9,0,1,0,0
158D2c3XEIuvRcoTnTB3mf,0,1,0,0
6ioQL0FcUgJPdFkkOhtVZW,0,1,0,0
1je6hRphauPrxVLbF0CU78,0,1,0,0
2eAFFg385IAlbpeOXSTWxi,0,1,0,0
4Y1MwAJ6qSvwhej6piEsSD,0,1,0,0
5FNg8XIQPpdYrr6cyzuJA3,0,1,0,0
0IrWISLaVxgjdmsPQmzB0U,0,1,0,0
1uze0pw9wVZAqShSfx6S4V,0,1,0,0
07hTpSIVNO7JG3mQmCf0rI,0,1,0,0
2dygR555ApXCGx7XXoBIPu,0,1,0,0
0VH1SbE6bzrTNu0LBqz0Dv,0,1,0,0
7HBUMUrfY9MsqnQZyTR8qj,0,1,0,0
4jNSXdMVWDBbMYfuIJQQ8J,0,1,0,0
5luQDT0B4gTtC3mbv109ak,0,1,0,0
2ZhsgsKkxS1c1eS9hQ4GVK,0,1,0,0
4KaAcGT9SQnMSeiVGjYveQ,0,1,0,0
2MHaagFd7gnYTSNxpSoqjw,0,1,0,0
23x0xNhlWttRgsLreqlkU8,0,1,0,0
3vYPPh4xyws6zG2ZxNKOER,0,1,0,0
23nQpHVwCOngzy3kdMJhHR,0,1,0,0
7bPAfHBlVRXicGYtWFm8ep,0,1,0,0
7zR2C7lby6gWOFJH3iID6e,0,1,0,0
4dT09Ht9TUz7n1q9jHNqji,0,1,0,0
4U8sedE5yce7m4SpDySPkC,0,1,0,0
5rep2t0kpQJNtvguNn8HEI,0,1,0,0
2B7eAmgBAVzTqXZ4qiUOzI,0,1,0,0
1iXZLLCnX5gYXkwtedC2E3,0,1,0,0
3BmiOY2Clg4l3KER4yO00A,0,1,0,0
1Gj6uz6c6w1j93it4bqzOa,0,1,0,0
0fd2hVZ5d8t5owDlWGjkTF,0,1,0,0
6SZ5CVRkn4yxiCCNDf7RtU,0,1,0,0
3qz2ukqH49AObmcbLU3R1J,0,1,0,0
2wvNR5QgG4E6Bfs0haepy8,0,1,0,0
2PUjrBewKQZiaNbUw2geAg,0,1,0,0
0DqNY3e2Ctg9FdEIszixB2,0,1,0,0
08VP984ILtbVMCqm9ohTte,0,1,0,0
0I0cvCPTJmGxLAZeQ8k9gC,0,1,0,0
4gt95GDb7GBn0wO3SCNd3K,0,1,0,0
6w7nXLkhVyN1RPViFxPbZ0,0,1,0,0
6EEUZqFmL7aw1qh8bPu7IC,0,1,0,0
333WQ6tkgfujj3HUkygOkz,0,1,0,0
1HTbZjTmSQBqGc800t36Fz,0,1,0,0
2g6bauSozbPUbFd7QoMD5o,0,1,0,0
3XcwTTRnVWp0jKlpt3SVaz,0,1,0,0
0RX3IWxIp456qhHrA5Aj76,0,1,0,0
6qed9pPygecmtwZ1UebLC0,0,1,0,0
1jNdTV89oAgjOFKfkaRSZq,0,1,0,0
0Gw099A48ACHl9eZY5Ubor,0,1,0,0
10ePIXTjeWakUXYcL8aZUn,0,1,0,0
6opDmuHuhiuYwQRVCEpKGJ,0,1,0,0
38Eiv8o5tP7gpgeUbzeg3j,0,1,0,0
4Spdf9o8jMXzmyJZGm8Buj,0,1,0,0
3SPoRlCp3PuQBRRPjcDy6P,0,1,0,0
5A7pfuDchE3zjsMbqS7QRt,0,1,0,0
2aSLmoisWzkg4LcMdZtrRG,0,1,0,0
0OImYN5W4RGQi4e8BHHqwr,0,1,0,0
3IJQM1oSfupLqTtHXZhdTj,0,1,0,0
3EDV6PalOciiaLAtJ584sO,0,1,0,0
5o8qjmi93JYLun0DxeGI4m,0,1,0,0
2wb3M9bMQl4DBaasznykr6,0,1,0,0
68UOVEhnrAC4MG8o0MhzMM,0,1,0,0
0dpmTuknqV9wT9mGtZpsIr,0,1,0,0
43jZtSmI2893zerHBw0hlQ,0,1,0,0
4WieDiNZxPvfCtOxtYjIZA,0,1,0,0
3av9bo876NowsSjiuElzIW,0,1,0,0
0PI1snkNIULAFsK0d9PAS6,0,1,0,0
0sZRAH5Bb3ckEOWPshw5wT,0,1,0,0
1jiPzDvfI26gBM09HlnBQ3,0,1,0,0
68alBUZIC3HwiM6B5641Jz,0,1,0,0
35amDf62HqHPMCrRck7C1b,0,1,0,0
2Q8UMUrZY7jsX7MAXeDQPx,0,1,0,0
7JsdR6Zh4Z8RndJxIYRZvb,0,1,0,0
1Zc1uZlhY6hQXPTCurGtjt,0,1,0,0
5BLEqoXjbNY9tIS9BK6Rp9,0,1,0,0
4ZdyARCATMVHOJ9Kk93AiM,0,1,0,0
2afOT4V5MfjeSEgmXRi3sX,0,1,0,0
4WqaLMU2JllxWuZRDS1og8,0,1,0,0
1AeWUH9a8t4L63zx1duokd,0,1,0,0
5jcX7ajIbhZGiiVWxVY49X,0,1,0,0
2uNY24Q3XYmSCYJCgpY0EH,0,1,0,0
7pPDnekjJtCGd7N4c04fKZ,0,1,0,0
5LqRI3UHOKRIUWfb3lGCNA,0,1,0,0
0ImfzerxKLNKWWmxdt6Ncf,0,1,0,0
3NPTFCBY1ZPiUMQD2cG1wU,0,1,0,0
3ifqp8ksYMXFtryVsQhnD5,0,1,0,0
64l6OzSZgrGolJslooAzJt,0,1,0,0
0O9tEdM1scWX3ikf5wym9T,0,1,0,0
4LauUYTud4ymhLjoAlOHgN,0,1,0,0
1PSVqDAbj2pUzgG548Bu3F,0,1,0,0
3lcIdBXFQ7oPeRXJDgCJB7,0,1,0,0
5Qe0R6sq5LFssRkszl1GaO,0,1,0,0
5S5hAnYcr2nOyhkEQG6q3h,0,1,0,0
2wJAXX8Vtkvht6XovLaoZM,0,1,0,0
5jwYCEC79tJTFBccWC4fWB,0,1,0,0
2xcKF4m7CPJPz34g7QnjAK,0,1,0,0
75k6FWKVOO3VLMSPH7cFdf,0,1,0,0
0F6Kxi8w0GyPDWCSCyxPCz,0,1,0,0
2YqZxqz2Y4y5VXDFwHQUJZ,0,1,0,0
1FpdrPjcyHJnAIfbNwIuOU,0,1,0,0
0DreeL7BdyG5G8zg9IoCy2,0,1,0,0
1fegNuZytSTWTeWhWPBIyn,0,1,0,0
6LIf0I2AAlmSkLB3ICcUIr,0,1,0,0
2tTUEIOOTgsJGFgoRblU6V,0,1,0,0
0boLQbu7TypSS7SQr8pPit,0,1,0,0
1akdBV7pzL2wIM1b7JyCMy,0,1,0,0
0VgfRl0bYElZRqbww2LicE,0,1,0,0
4p3gofhUeDcqffE1gFZQp4,0,1,0,0
2gpjsHxIHhjSDtOcX12LNA,0,1,0,0
4v8kcTJpzM6Jh7wCrmBeg4,0,1,0,0
3ZEy5ysayghxlgBo84ccpL,0,1,0,0
6tb3vThQgwwQVEtzasvQFL,0,1,0,0
5En9tYkkWAAHHNZM3OK7RM,0,1,0,0
3L6jodgb87LWALMibWfst0,0,1,0,0
1ZtW6ClWaWYeMxiKAdrSkO,0,1,0,0
1JxmbCAXjjbSsI7mg82X8y,0,1,0,0
0yg3tAnozYLAG90sNZDKk6,0,1,0,0
2hnxomq9AWfMUIVUoiChJF,0,1,0,0
0W0rI7GhmsK0oLlIOvmULW,0,1,0,0
5SqmCsGsRkbRfw406ClHv8,0,1,0,0
3MiesB5nFnimApjXOHR4GY,0,1,0,0
0YL3DJPCMIFNY1k6WfD7Rn,0,1,0,0
0CZqymCifoLitPQkYXAWrn,0,1,0,0
2eMQ0a85v0pCHHfZEtKrPi,0,1,0,0
5nfByrxAKFPlXjQXCEOMQ3,0,1,0,0
73aYXh2HwgD0iRd9e5p6C8,0,1,0,0
3lPdMJjU6WlWvi2PRzNImd,0,1,0,0
58XB4IafDsWrJNYkimaeM8,0,1,0,0
0olRkRMIYFNg9JWpfTdV3H,0,1,0,0
4X0bCniYl6eYheGzkxx6xA,0,1,0,0
3VYUjRhmVL20SMRkSeH0yJ,0,1,0,0
43utKN2wlVXxm2tBNvwrNL,0,1,0,0
0F4ADA50HpctoZxrachRF5,0,1,0,0
1SgAlnGywSZcFQyqiqkCa3,0,1,0,0
77IOaI9Moi5jMJerU0g8Iz,0,1,0,0
4vPoAz72TVAqS46rJKPDUV,0,1,0,0
7Fl26yiXjlDkD7CvHbZzdJ,0,1,0,0
7jiAvesH35sCWnFwtPJh27,0,1,0,0
1ixJEFbsxO3B8PvG6UAqBV,0,1,0,0
25GVVHzvApJFaZBLzcG4Qu,0,1,0,0
6bSviMzxrJKBQF0hRO477S,0,1,0,0
2mNgqet3jI2aXuD2nom8Ou,0,1,0,0
6R9V3nC4AtmjOEQn9UcCIL,0,1,0,0
1VAC58VfSEpoQW9smFLk3i,0,1,0,0
5wd7ukmdkveWt57L0csJ26,0,1,0,0
3YPPOBj3KeFspmpxvZhraA,0,1,0,0
6x3jJW3WWWOzMWi80Rj3nS,0,1,0,0
1vroyRtMP96LV3xqBu8TCH,0,1,0,0
3RGXrx4m62MJorRaTZL7Ao,0,1,0,0
7zGIHiXF4WCf18pWjGW1Pq,0,1,0,0
3YV4CA8UGr7o2Ltnejmhpw,0,1,0,0
1CJCZFlGKi1sA9EwZAJFuQ,0,1,0,0
2azRGZq2Y4ozRidXcHf9r8,0,1,0,0
4GtqmN67scTScbQNH45q0I,0,1,0,0
4wQlR80CkhFHdteF1Zf6ay,0,1,0,0
6ADKHSX1l8G8cNqVxHB2RG,0,1,0,0
7esPujg7F2qogjjOQTZA5J,0,1,0,0
7uLWzQHPdfO7mau6Xugi9G,0,1,0,0
3LXOU2b4ER2SFasfFH4Bwo,0,1,0,0
